"date_time","throughput","host_id"
"2024-04-30 19:05:48","9357.328125","1"
"2024-04-30 19:05:51","0","2"
"2024-04-30 19:05:51","8654.640625","1"
"2024-04-30 19:05:54","5.453125","2"
"2024-04-30 19:05:54","4846.828125","1"
"2024-04-30 19:05:57","20787.140625","2"
"2024-04-30 19:05:58","4784.453125","1"
"2024-04-30 19:06:00","20017.6796875","2"
"2024-04-30 19:06:01","13996.6875","1"
"2024-04-30 19:06:03","19954.65625","2"
"2024-04-30 19:06:04","14083.421875","1"
"2024-04-30 19:06:06","10007.625","2"
"2024-04-30 19:06:07","14538.234375","1"
"2024-04-30 19:06:09","3930.875","2"
"2024-04-30 19:06:10","14307.03125","1"
"2024-04-30 19:06:13","20541.21875","2"
"2024-04-30 19:06:13","14544.2109375","1"
"2024-04-30 19:06:16","20535.359375","2"
"2024-04-30 19:06:16","14795.328125","1"
"2024-04-30 19:06:19","21033.25","2"
"2024-04-30 19:06:19","8903.84375","1"
"2024-04-30 19:06:22","5237.171875","2"
"2024-04-30 19:06:22","13416.859375","1"
"2024-04-30 19:06:25","8418.484375","2"
"2024-04-30 19:06:26","14033.828125","1"
"2024-04-30 19:06:28","21033.25","2"
"2024-04-30 19:06:29","14144.3671875","1"
"2024-04-30 19:06:31","21452.703125","2"
"2024-04-30 19:06:32","13984.546875","1"
"2024-04-30 19:06:34","21033.25","2"
"2024-04-30 19:06:35","14239.953125","1"
"2024-04-30 19:06:38","6088.0625","2"
"2024-04-30 19:06:38","14693.015625","1"
"2024-04-30 19:06:41","12756.71875","2"
"2024-04-30 19:06:41","14656.65625","1"
"2024-04-30 19:06:44","21728.34375","2"
"2024-04-30 19:06:44","14487.859375","1"
"2024-04-30 19:06:47","21572.546875","2"
"2024-04-30 19:06:47","14513.3046875","1"
"2024-04-30 19:06:50","22375.5","2"
"2024-04-30 19:06:51","7886.1953125","1"
"2024-04-30 19:06:53","7658.015625","2"
"2024-04-30 19:06:54","15569.375","1"
"2024-04-30 19:06:56","13268.2578125","2"
"2024-04-30 19:06:57","14144.125","1"
"2024-04-30 19:07:00","22531.78125","2"
"2024-04-30 19:07:00","14077.21875","1"
"2024-04-30 19:07:03","22267.640625","2"
"2024-04-30 19:07:03","14305.859375","1"
"2024-04-30 19:07:06","5756.28125","2"
"2024-04-30 19:07:06","14099.953125","1"
"2024-04-30 19:07:09","10669.421875","2"
"2024-04-30 19:07:10","14056.390625","1"
"2024-04-30 19:07:13","22484.890625","2"
"2024-04-30 19:07:13","14273.75","1"
"2024-04-30 19:07:16","22113.34375","2"
"2024-04-30 19:07:16","14082.4609375","1"
"2024-04-30 19:07:19","22652.671875","2"
"2024-04-30 19:07:19","8987.40625","1"
"2024-04-30 19:07:22","8330.703125","2"
"2024-04-30 19:07:23","11086.25","1"
