"date_time","throughput","host_id"
"2024-05-04 15:46:07","19954.65625","2"
"2024-05-04 15:46:08","39486.25","1"
"2024-05-04 15:46:10","19955.515625","2"
"2024-05-04 15:46:11","39103.375","1"
"2024-05-04 15:46:13","0","2"
"2024-05-04 15:46:14","39253.3046875","1"
"2024-05-04 15:46:16","18012.515625","2"
"2024-05-04 15:46:17","18269.4375","1"
"2024-05-04 15:46:19","15992.375","2"
"2024-05-04 15:46:20","41240.71875","1"
"2024-05-04 15:46:22","17257.5","2"
"2024-05-04 15:46:24","41305.28125","1"
"2024-05-04 15:46:26","14129.578125","2"
"2024-05-04 15:46:27","41509.296875","1"
"2024-05-04 15:46:29","23225.71875","2"
"2024-05-04 15:46:30","19701.6640625","1"
"2024-05-04 15:46:32","23189.765625","2"
"2024-05-04 15:46:33","7191.21875","1"
"2024-05-04 15:46:35","19415.359375","2"
"2024-05-04 15:46:36","36025.46875","1"
"2024-05-04 15:46:38","18042.375","2"
"2024-05-04 15:46:39","38471.421875","1"
"2024-05-04 15:46:41","18971.9375","2"
"2024-05-04 15:46:42","39652.7578125","1"
"2024-05-04 15:46:44","20217.640625","2"
"2024-05-04 15:46:46","10030.96875","1"
"2024-05-04 15:46:48","22627.171875","2"
"2024-05-04 15:46:49","35377.28125","1"
"2024-05-04 15:46:51","20469.3125","2"
"2024-05-04 15:46:52","39703.9375","1"
"2024-05-04 15:46:54","21525.09375","2"
"2024-05-04 15:46:55","39284.5625","1"
"2024-05-04 15:46:57","18336.09375","2"
"2024-05-04 15:46:58","41804.9375","1"
"2024-05-04 15:47:00","25886.25","2"
"2024-05-04 15:47:01","18611.0625","1"
"2024-05-04 15:47:03","24269.03125","2"
"2024-05-04 15:47:05","40890.28125","1"
"2024-05-04 15:47:07","19918.03125","2"
"2024-05-04 15:47:08","39793.140625","1"
"2024-05-04 15:47:10","17353.375","2"
"2024-05-04 15:47:11","41511.953125","1"
"2024-05-04 15:47:13","14465.140625","2"
"2024-05-04 15:47:14","41304.375","1"
"2024-05-04 15:47:16","14877.765625","2"
"2024-05-04 15:47:17","22272.28125","1"
"2024-05-04 15:47:19","22698.40625","2"
"2024-05-04 15:47:20","20317.65625","1"
"2024-05-04 15:47:22","20241.609375","2"
"2024-05-04 15:47:23","36902.25","1"
"2024-05-04 15:47:25","18168.3125","2"
"2024-05-04 15:47:26","41154.7890625","1"
"2024-05-04 15:47:29","20469.3125","2"
"2024-05-04 15:47:30","29273.078125","1"
"2024-05-04 15:47:32","24269.03125","2"
"2024-05-04 15:47:33","30183.9140625","1"
"2024-05-04 15:47:35","18611.734375","2"
"2024-05-04 15:47:36","42872.453125","1"
"2024-05-04 15:47:38","15340","2"
"2024-05-04 15:47:39","43350.9375","1"
"2024-05-04 15:47:41","22171.09375","2"
"2024-05-04 15:47:42","43350.9375","1"
"2024-05-04 15:47:44","18544.3125","2"
"2024-05-04 15:47:45","31722.453125","1"
"2024-05-04 15:47:48","24855.59375","2"
"2024-05-04 15:47:49","32735.5859375","1"
"2024-05-04 15:47:51","18863.40625","2"
"2024-05-04 15:47:52","34059.984375","1"
"2024-05-04 15:47:54","15639.609375","2"
"2024-05-04 15:47:55","40328.5078125","1"
"2024-05-04 15:47:57","24388.203125","2"
"2024-05-04 15:47:58","15910.6015625","1"
"2024-05-04 15:48:00","16876.6953125","2"
"2024-05-04 15:48:01","1.5","1"
"2024-05-04 15:48:03","0","2"
"2024-05-04 15:48:04","0.671875","1"
"2024-05-04 15:48:06","0","2"
"2024-05-04 15:48:07","8.0390625","1"
"2024-05-04 15:48:09","0","2"
"2024-05-04 15:48:10","0.671875","1"
"2024-05-04 15:48:12","0","2"
"2024-05-04 15:48:13","0.671875","1"
"2024-05-04 15:48:15","0","2"
"2024-05-04 15:48:17","0.671875","1"
"2024-05-04 15:48:19","0","2"
"2024-05-04 15:48:20","0","1"
"2024-05-04 15:48:22","0","2"
"2024-05-04 15:48:23","6.296875","1"
"2024-05-04 15:48:25","0","2"
"2024-05-04 15:48:26","0.671875","1"
"2024-05-04 15:48:28","0","2"
"2024-05-04 15:48:29","3.171875","1"
"2024-05-04 15:48:31","0","2"
"2024-05-04 15:48:32","5.1875","1"
"2024-05-04 15:48:34","0","2"
"2024-05-04 15:48:35","3.8984375","1"
"2024-05-04 15:48:37","0","2"
"2024-05-04 15:48:38","2.171875","1"
"2024-05-04 15:48:40","0","2"
"2024-05-04 15:48:41","2.171875","1"
"2024-05-04 15:48:43","0","2"
"2024-05-04 15:48:44","0","1"
"2024-05-04 15:48:46","0","2"
"2024-05-04 15:48:47","1.5","1"
"2024-05-04 15:48:49","0","2"
"2024-05-04 15:48:50","0.671875","1"
"2024-05-04 15:48:52","0","2"
"2024-05-04 15:48:54","8.1328125","1"
"2024-05-04 15:48:56","0","2"
"2024-05-04 15:48:57","0.671875","1"
"2024-05-04 15:48:59","0","2"
"2024-05-04 15:49:00","0.671875","1"
"2024-05-04 15:49:02","0","2"
"2024-05-04 15:49:03","0.671875","1"
"2024-05-04 15:49:05","0","2"
"2024-05-04 15:49:06","0.671875","1"
"2024-05-04 15:49:08","0","2"
"2024-05-04 15:49:09","5.6953125","1"
